storeId,departmentId,ma,ar,nDiff,shapiroStat,ShapiroValue,ljungStat,ljungValue
3,36,52,49,0,0.9225444446653953,5.321093568165924e-07,10.420837948596064,0.9999999991885732
3,38,35,51,1,0.9660988882982741,0.0013666921808026177,76.30279959536135,0.012401509628135987
3,40,52,29,1,0.9816137882514886,0.053358649144011894,6.755410374622089,0.9999940006959247
3,41,0,52,1,0.9027690430252936,3.7651642128636634e-08,30.155464662336474,0.9934178381751135
3,42,1,49,1,0.9857624314274455,0.1503190553752622,17.843120230558505,0.9999872829558225
3,44,1,52,1,0.9302702094597142,1.8595667576418394e-06,21.327977949100838,0.9999497327311778
3,46,52,52,0,0.7408110783111819,1.3621319693754525e-14,18.84895607727686,0.9999934770002208
3,52,1,1,0,0.9470975665226066,2.9445086095275718e-05,0.004281455259948732,0.9478293854083062
3,54,2,37,0,0.9920905430637922,0.7651066658893885,17.79319556248366,0.996791453682696
3,55,52,48,0,0.7353041477371047,9.418074138900477e-15,7.90943742216052,0.9999999999921518
3,56,52,52,0,0.9181622318169937,2.8101125802378893e-07,29.84979947413404,0.9941798405657837
3,59,49,50,0,0.6249997750375853,2.950544972056235e-16,15.628031643697682,0.9999992235747167
3,67,52,52,0,0.9033073203424243,3.7031314398161724e-08,17.014681976566415,0.9999989144544388
3,71,15,1,0,0.9493925091891805,4.484324283222347e-05,0.002188363950457945,0.9626886071721431
3,72,52,52,0,0.5338194754775606,1.976824940496921e-19,10.553773963769158,0.9999999999049307
3,79,4,1,0,0.9802699507629646,0.03698480198111337,0.023702569417273733,0.8776441228231043
3,81,1,2,1,0.9923738806276471,0.6466170634549887,1.2101857770361293,0.5460237049512338
3,82,52,52,0,0.6268762650305054,1.6598476358369287e-17,11.333797221806604,0.9999999995816703
3,85,1,12,1,0.9905184594289508,0.45379839460498156,3.212802678112216,0.9938460064719495
3,87,1,2,1,0.9781376213536851,0.0225042372548379,1.135365805883785,0.5668373353387968
3,90,1,1,1,0.9862425301223424,0.1691513422850789,2.5340720573708895,0.1114123674061202
3,91,1,50,1,0.9912208319288948,0.5230909553871719,11.48049140390761,0.9999999975067587
3,92,1,44,1,0.9950027188905584,0.9085208616401564,7.534592876691785,0.9999999998844449
3,95,0,46,1,0.979532822272146,0.0317621314796401,12.25592256848101,0.9999998552737367
3,96,1,1,0,0.9338459692288239,3.0525709881954245e-06,0.0010763803692766254,0.9738275101303719
3,97,1,51,1,0.985023319673022,0.1341425016356167,8.160295457370982,0.9999999999990531
4,1,7,52,1,0.9234484987130402,6.574741361255989e-07,24.962124384582896,0.9994554321857303
4,2,52,52,1,0.9045093502743903,4.7194504055680664e-08,35.636880913555785,0.9595361019365949
4,3,52,52,0,0.7389004130764214,1.197689564066588e-14,61.15531954079941,0.1802489313453779
4,4,52,51,1,0.9769698332945362,0.016910108626635636,24.279314926102842,0.9994562270431302
4,5,52,52,0,0.7170139360315482,2.8723570023731142e-15,14.279916496856503,0.9999999582060349
4,6,52,52,0,0.689269765207083,5.247325725989699e-16,13.753603491041346,0.9999999797780447
4,7,52,52,0,0.6239101382420423,1.424002303697969e-17,23.102133727569342,0.9998258829021535
4,8,52,52,0,0.9546401911686854,0.00012157808762394191,16.17649697333657,0.9999995655899677
4,9,52,48,0,0.9718613003485097,0.004804406936129791,13.945845578642912,0.9999996363999859
4,10,17,52,0,0.9797277166462262,0.03229311759204416,15.432423606661846,0.999999818188075
4,11,52,45,0,0.9685313174768241,0.0022378774296941805,7.343841774342845,0.999999999971204
4,12,52,49,0,0.9943906427657029,0.8548241144078218,12.439050148136454,0.9999999762180586
4,13,52,52,1,0.9936286074126622,0.7830575105173478,22.676130767753833,0.9998688763785504
4,14,52,52,0,0.78822502488441,4.2168183494626765e-13,31.16037206182275,0.9903110291796567
4,16,52,49,0,0.9352439357607025,3.831032668677655e-06,22.24660184772673,0.9996428936422853
4,17,52,52,0,0.8966181740171688,1.5803596146163232e-08,13.216981283604662,0.9999999907236948
4,18,47,50,0,0.9205893717081386,1.8608497594559873e-06,20.887772544286076,0.9999084163799735
4,19,11,1,0,0.9798403018642576,0.033214528746607214,0.019195006446655668,0.8898088822126534
4,20,52,52,0,0.9200058467937196,3.6669947821090144e-07,7.814846044136912,0.9999999999998574
4,21,4,52,0,0.8450493278999258,5.688425825472101e-11,28.015502134644358,0.9973736587896934
4,22,52,52,1,0.8815428615012245,2.8657969323762777e-09,26.153286115097824,0.9989523122853612
4,23,52,52,0,0.7561405100022157,3.921590393634114e-14,23.257420515892605,0.9998073415493369
4,24,52,52,0,0.9084283378045331,7.282680548130047e-08,22.63244738637112,0.9998726988667969
4,25,1,1,0,0.9333151775342593,2.8022323215662604e-06,0.0015869481394298166,0.968223462443118
4,26,52,52,0,0.9338886972306119,3.0737194783340974e-06,17.304458785130915,0.9999985321527886
4,27,52,52,0,0.7584113690383071,4.604893352723342e-14,30.209459708013696,0.9932750274493989
4,28,1,52,1,0.9775463216653772,0.019466101445315024,28.483422751983984,0.9967511129799557
4,29,52,52,0,0.75363753553525,3.28931143390979e-14,23.26829161108907,0.9998059802326507
4,30,52,52,0,0.9841314971766851,0.09778816194624051,9.58717109127982,0.999999999987586
4,31,52,52,0,0.8815287069325056,2.6039951740090056e-09,21.21764648579001,0.9999537289774469
4,32,52,52,0,0.6743450725726416,2.1998695678135167e-16,23.264126538050608,0.9998065028029195
4,33,52,52,0,0.8931265326978688,1.0268982052963404e-08,29.693711341706035,0.9945397881612853
4,34,52,52,1,0.9683882218643529,0.0022685854642045165,21.328359111602207,0.999949718403667
4,35,1,41,0,0.9793103713897602,0.029099658327486067,3.867017249608216,0.9999999999999893
4,36,52,52,0,0.946586811154072,2.68463716831803e-05,19.017891213731602,0.9999924054956177
4,37,2,1,0,0.9806682848587603,0.040869956609477176,0.07583293394095489,0.7830259963421405
4,38,1,34,1,0.9765414966170778,0.015237309442540453,6.3612203069912026,0.9999999506002977
4,40,52,1,1,0.9692366609700087,0.002745872808615488,0.0003024745911713896,0.9861240534816066
4,41,0,50,1,0.9336920547438013,3.1996978784150383e-06,14.923848040173185,0.9999996576874045
4,42,1,1,1,0.996082103453548,0.9700670730131997,1.4033895195617303,0.23615687803810193
4,44,52,49,1,0.9230263907812246,6.175823174634842e-07,12.513442241211989,0.999999973432449
4,46,52,52,0,0.6209303659087239,1.2219028425177969e-17,20.0068685499417,0.9999822189501132
4,48,2,1,0,0.9350534645174158,4.282552192432687e-06,0.008995105361645975,0.9244399056182454
4,54,1,1,1,0.9247826397816888,1.0111574914938757e-06,2.063526278071718,0.15086070740452337
4,55,52,52,0,0.7617149567665,5.828176777764269e-14,26.460849672729175,0.9987703009487042
4,56,52,52,0,0.8142267918236443,3.4993621339046976e-12,26.752173311201446,0.9985733488980296
4,58,1,1,1,0.988115930340533,0.26545457355117996,1.1856270687784471,0.27621340627889046
4,59,52,51,0,0.2990514977408657,3.084473639310253e-23,0.8529941906775615,1.0
4,60,0,51,0,0.9321525780425508,2.3262957611339746e-06,22.234123812092484,0.99984949055876
