storeId,departmentId,ma,ar,nDiff,baseLineMAE,actualMAE
12.0,12.0,5.0,1.0,0.0,538.3824999999999,527.7803851657999
12.0,17.0,3.0,1.0,0.0,1107.8291666666667,1052.8309080456213
12.0,19.0,2.0,1.0,0.0,694.3358333333332,392.18711917285805
12.0,29.0,4.0,1.0,0.0,1221.2291666666667,1082.92917929283
12.0,36.0,10.0,5.0,0.0,1101.5966666666668,605.3516211927255
12.0,46.0,2.0,1.0,0.0,1980.3683333333338,804.0320327797699
12.0,54.0,10.0,1.0,0.0,53.800000000000004,27.41900791556561
12.0,60.0,1.0,1.0,0.0,110.03333333333332,98.04223212075698
12.0,82.0,2.0,1.0,0.0,1201.73,868.1209554673329
12.0,95.0,8.0,1.0,0.0,2654.4208333333336,2621.582292454556
12.0,97.0,9.0,4.0,0.0,242.98499999999999,152.9345646976009
12.0,98.0,8.0,1.0,0.0,300.605,198.52233625420823
13.0,5.0,2.0,1.0,0.0,11671.388333333334,10157.069268336303
13.0,11.0,4.0,2.0,0.0,2305.3691666666673,1447.932562854071
13.0,14.0,4.0,5.0,0.0,3623.0950000000007,2155.1253915714346
13.0,17.0,2.0,1.0,0.0,1316.1200000000003,1135.886374274482
13.0,18.0,4.0,1.0,0.0,15314.995833333334,11043.548522261452
13.0,19.0,3.0,1.0,0.0,1292.5433333333333,757.7336732369741
13.0,22.0,2.0,5.0,0.0,2245.15,958.0815011403537
13.0,23.0,1.0,1.0,0.0,3844.205833333333,3067.4797956452785
13.0,24.0,2.0,5.0,0.0,3823.878333333334,3532.0761802920515
13.0,25.0,1.0,1.0,0.0,3069.2983333333336,2569.990074816725
13.0,27.0,2.0,1.0,0.0,727.9,504.4955218627688
13.0,29.0,2.0,1.0,0.0,654.9183333333334,586.5016737351016
13.0,30.0,8.0,1.0,0.0,702.6158333333336,501.7756181242162
13.0,31.0,2.0,1.0,0.0,2263.6175,2212.5174884859744
13.0,32.0,1.0,1.0,0.0,1145.0291666666662,1008.6820730900772
13.0,36.0,4.0,1.0,0.0,2689.059166666667,1319.2018835359304
13.0,37.0,5.0,1.0,0.0,197.4358333333333,189.2936789276325
13.0,40.0,5.0,2.0,0.0,5240.671666666666,3068.772785014486
13.0,49.0,2.0,1.0,0.0,1577.4825,1360.0952750906442
13.0,52.0,4.0,2.0,0.0,923.7533333333331,536.3320164451999
13.0,54.0,1.0,1.0,1.0,39.93666666666667,19.701361870790073
13.0,58.0,2.0,1.0,0.0,3921.3333333333335,3760.7831467527944
13.0,81.0,9.0,2.0,0.0,1435.7608333333326,1279.0498346576696
13.0,82.0,1.0,1.0,0.0,1565.9641666666664,1543.9596052486297
13.0,97.0,9.0,4.0,0.0,1654.7658333333338,1448.6243400273368
14.0,2.0,4.0,2.0,0.0,14492.226666666664,10459.000356124692
14.0,9.0,5.0,1.0,0.0,4987.140833333334,4020.6828576038984
14.0,10.0,4.0,1.0,0.0,4745.68,4712.756930145112
14.0,12.0,6.0,1.0,0.0,951.8558333333334,725.413163974475
14.0,24.0,1.0,1.0,0.0,2202.8325,1938.6778003491056
14.0,25.0,2.0,1.0,0.0,3391.7641666666673,2791.3319396347783
14.0,27.0,3.0,1.0,0.0,317.3316666666667,316.411744690532
14.0,33.0,1.0,5.0,0.0,2025.7425000000003,1281.741169393606
14.0,35.0,3.0,5.0,0.0,846.1833333333329,446.0333139850298
14.0,41.0,2.0,1.0,0.0,1443.3858333333335,704.9027678409947
14.0,42.0,3.0,1.0,0.0,1875.7116666666668,1149.995538546186
14.0,52.0,4.0,1.0,0.0,966.9658333333333,471.0191952503951
14.0,54.0,1.0,5.0,1.0,55.051666666666655,21.313133349367497
14.0,58.0,2.0,1.0,0.0,8279.458333333334,7232.533942662624
14.0,72.0,4.0,1.0,0.0,19681.883333333335,16563.420795505735
14.0,82.0,1.0,1.0,0.0,6509.125,4772.520703147383
14.0,85.0,1.0,1.0,0.0,568.475,566.4194479379055
14.0,87.0,1.0,1.0,0.0,2248.2166666666667,1686.6803000612724
15.0,10.0,2.0,1.0,0.0,775.1399999999999,731.8812888669489
15.0,17.0,2.0,1.0,0.0,898.2966666666667,837.500817120062
15.0,18.0,3.0,8.0,0.0,3433.1199999999994,3432.71811616734
15.0,21.0,1.0,1.0,0.0,336.92833333333334,246.2779528554474
15.0,22.0,1.0,1.0,0.0,1297.0825000000002,773.543306033232
15.0,24.0,2.0,1.0,0.0,1262.8616666666667,1127.006440848772
15.0,25.0,2.0,1.0,0.0,1233.6274999999998,924.7763790332971
15.0,26.0,2.0,1.0,0.0,916.2666666666665,820.8702427688546
15.0,27.0,4.0,1.0,0.0,272.6266666666666,175.48092167090456
15.0,35.0,2.0,1.0,0.0,737.0483333333333,499.14087370789895
15.0,42.0,4.0,1.0,0.0,436.9733333333332,345.4503208666308
15.0,44.0,3.0,1.0,0.0,468.58250000000004,302.79668825995157
15.0,54.0,2.0,1.0,0.0,26.236666666666665,21.906422974843107
15.0,82.0,1.0,1.0,0.0,954.5275,881.9720105983133
15.0,90.0,5.0,1.0,0.0,263.71333333333337,171.76596320915215
15.0,91.0,0.0,4.0,0.0,272.27083333333337,168.6817562700238
15.0,93.0,6.0,1.0,0.0,84.81500000000001,69.53399031779848
15.0,96.0,8.0,1.0,0.0,846.2325,406.54354349486465
16.0,2.0,10.0,1.0,0.0,1969.1708333333336,1624.6825063984618
16.0,4.0,4.0,1.0,0.0,962.0850000000004,844.694317152503
16.0,8.0,6.0,1.0,0.0,701.170833333333,348.95420277661896
16.0,10.0,6.0,1.0,0.0,1420.2866666666662,1091.1019719278486
16.0,14.0,4.0,1.0,0.0,1295.9016666666669,966.3797823846368
16.0,20.0,4.0,1.0,0.0,351.1966666666668,266.0943905158085
16.0,23.0,2.0,5.0,0.0,1269.2199999999998,939.368719489859
16.0,24.0,2.0,1.0,0.0,501.3541666666667,419.7161439422409
16.0,25.0,1.0,1.0,0.0,640.1941666666665,471.70254933027894
16.0,26.0,4.0,1.0,0.0,453.11999999999995,253.14474123201043
16.0,27.0,1.0,1.0,0.0,106.67833333333334,88.18920718305048
16.0,29.0,2.0,1.0,0.0,210.22000000000003,199.46239771846103
16.0,31.0,4.0,1.0,0.0,337.7808333333334,332.7097891114795
16.0,33.0,1.0,1.0,0.0,366.4700000000001,310.03767441115195
16.0,35.0,1.0,1.0,1.0,593.6333333333333,21.77771019096254
16.0,36.0,4.0,1.0,0.0,708.1825,702.0546668415923
16.0,44.0,2.0,1.0,0.0,728.9691666666668,645.7401514363364
16.0,52.0,4.0,1.0,0.0,494.0741666666667,217.9856287580677
16.0,74.0,6.0,1.0,0.0,973.7533333333334,694.9206037907878
16.0,80.0,8.0,1.0,1.0,502.8533333333333,490.5721170152078
16.0,85.0,2.0,1.0,0.0,819.1941666666668,718.5609238359149
16.0,95.0,6.0,1.0,0.0,3239.2925,1265.5804023944909
16.0,96.0,2.0,1.0,0.0,188.795,40.53301213115754
17.0,5.0,4.0,1.0,0.0,5584.999166666666,5106.431251312432
17.0,23.0,1.0,1.0,0.0,1312.8375,1284.1833081122952
17.0,29.0,2.0,1.0,0.0,317.9775,156.2384086760583
17.0,30.0,8.0,1.0,0.0,463.8775,266.893148697084
17.0,31.0,3.0,1.0,0.0,1242.9416666666664,512.2380643185797
17.0,32.0,1.0,1.0,0.0,710.2616666666668,377.6023486057361
17.0,35.0,2.0,1.0,0.0,545.6241666666666,293.246601600561
17.0,36.0,5.0,1.0,0.0,2641.915833333333,890.1087874359456
17.0,41.0,2.0,1.0,0.0,47.99083333333334,36.654511298083555
17.0,48.0,3.0,1.0,0.0,2047.25,1768.2861167115573
17.0,52.0,4.0,1.0,0.0,725.1974999999999,478.28618152142695
17.0,82.0,2.0,1.0,0.0,2185.8608333333336,1933.9161680694235
17.0,83.0,1.0,1.0,0.0,123.45416666666667,90.38294629376547
17.0,95.0,8.0,2.0,0.0,5919.100833333335,4047.6161697556836
17.0,98.0,2.0,1.0,0.0,208.95416666666665,179.61473229861465
18.0,4.0,4.0,2.0,0.0,2995.724166666667,1441.5912021917202
18.0,10.0,1.0,1.0,0.0,2202.8141666666675,1542.6014180029208
18.0,14.0,4.0,5.0,0.0,3529.3208333333328,2617.1218221094546
18.0,17.0,10.0,2.0,0.0,3406.1725,1711.1533365300722
18.0,20.0,7.0,1.0,0.0,1392.3208333333334,1058.9879606449765
18.0,22.0,1.0,1.0,0.0,1886.8025000000005,1195.1320398166165
18.0,25.0,1.0,1.0,0.0,2507.573333333333,1473.365169441776
18.0,26.0,4.0,1.0,0.0,2034.5033333333329,1801.4364707731238
18.0,28.0,7.0,2.0,0.0,253.02083333333334,215.67933922703696
18.0,29.0,1.0,1.0,0.0,1430.3908333333331,946.2116501320073
18.0,30.0,8.0,2.0,0.0,1111.940833333333,833.8062419720472
18.0,31.0,2.0,1.0,0.0,1813.1225000000002,1148.331855145214
18.0,35.0,4.0,1.0,0.0,533.0858333333332,308.4926700003112
18.0,36.0,10.0,1.0,0.0,538.7991666666667,409.96475533690005
18.0,41.0,3.0,1.0,0.0,265.1,235.78532713163088
18.0,42.0,2.0,2.0,0.0,714.5541666666664,549.8705215130433
18.0,49.0,1.0,1.0,0.0,2307.2941666666666,1493.7641235369847
18.0,54.0,1.0,7.0,1.0,44.025000000000006,31.709614027666273
18.0,58.0,1.0,2.0,1.0,2662.7083333333335,1980.7154826948927
18.0,60.0,1.0,1.0,0.0,49.76666666666667,35.50268494448981
18.0,79.0,4.0,1.0,0.0,2893.9558333333334,1519.986397791454
18.0,82.0,1.0,1.0,0.0,3038.9908333333333,2768.018835126672
18.0,85.0,1.0,1.0,0.0,570.9733333333332,305.640534243847
18.0,87.0,4.0,1.0,0.0,3639.0699999999997,2163.667337715317
19.0,10.0,2.0,1.0,0.0,3127.9575000000004,2028.7427600987955
19.0,12.0,10.0,3.0,0.0,619.6875000000001,560.8420650839151
19.0,18.0,4.0,2.0,0.0,10486.31,4985.235533203828
19.0,23.0,1.0,1.0,0.0,2624.269166666666,1680.3970851814659
19.0,25.0,2.0,1.0,0.0,1571.2358333333334,785.2666864054136
19.0,26.0,2.0,5.0,0.0,1235.8633333333335,1178.2550175038168
19.0,29.0,1.0,1.0,0.0,699.725,553.5641655718937
19.0,54.0,1.0,3.0,1.0,42.79999999999999,36.48806668017361
19.0,58.0,1.0,1.0,0.0,3991.25,2990.724801333625
19.0,60.0,1.0,1.0,0.0,113.33333333333331,83.73602074350673
19.0,79.0,4.0,1.0,0.0,2142.475,1625.3226548779496
19.0,82.0,1.0,1.0,0.0,1876.7825000000003,1729.7643343006114
19.0,87.0,2.0,1.0,0.0,4560.796666666666,4270.6878641549365
19.0,91.0,9.0,6.0,0.0,5103.7716666666665,1417.1245352545163
20.0,4.0,4.0,4.0,0.0,2042.4466666666667,1380.2583737925033
20.0,7.0,2.0,5.0,0.0,11516.645833333334,9231.961412907194
20.0,18.0,4.0,1.0,0.0,9100.488333333333,4247.199635713253
20.0,26.0,2.0,1.0,0.0,1864.125,1824.687182582148
20.0,27.0,3.0,1.0,0.0,357.90916666666664,323.1215821121032
20.0,35.0,2.0,1.0,0.0,1121.6916666666668,1078.7817433959249
20.0,48.0,2.0,1.0,0.0,2652.6683333333335,2489.7467903730767
20.0,49.0,4.0,2.0,0.0,2721.8933333333334,2269.6276369446005
20.0,52.0,2.0,1.0,0.0,507.67499999999995,410.3490784816004
20.0,60.0,1.0,1.0,0.0,84.76666666666667,63.197417002876286
20.0,72.0,4.0,1.0,0.0,18772.382500000003,10746.907979222637
20.0,79.0,4.0,4.0,0.0,3456.2475,3439.7773279833623
20.0,82.0,1.0,1.0,0.0,2633.3008333333332,1543.0346026039824
20.0,93.0,9.0,4.0,0.0,2876.709166666666,1779.4816510250664
20.0,95.0,9.0,4.0,0.0,5625.074999999997,2943.576714542127
21.0,9.0,5.0,1.0,0.0,2032.4800000000002,1671.6017646191322
21.0,10.0,4.0,1.0,0.0,2366.4783333333335,1662.5626702868433
21.0,12.0,5.0,1.0,0.0,239.78416666666658,216.0993057867296
21.0,19.0,5.0,1.0,0.0,215.3841666666667,189.50944816115404
21.0,21.0,1.0,1.0,0.0,278.6349999999999,189.52871877152506
21.0,34.0,2.0,1.0,0.0,2189.6991666666668,1837.6899109220724
21.0,40.0,4.0,1.0,0.0,1783.9208333333336,1355.3521850063335
21.0,41.0,4.0,1.0,0.0,1444.9033333333334,758.4376709137338
21.0,42.0,5.0,1.0,0.0,689.7433333333333,502.9453758796806
21.0,49.0,1.0,1.0,0.0,1620.4183333333337,1230.3290926331726
21.0,60.0,2.0,1.0,0.0,66.8,40.423308170890444
22.0,4.0,4.0,1.0,0.0,2590.6900000000005,1642.898052601826
22.0,9.0,6.0,1.0,0.0,3406.836666666666,2062.3481247866443
22.0,17.0,4.0,1.0,0.0,1553.5283333333334,1537.8609845466017
22.0,18.0,3.0,2.0,0.0,6878.891666666667,6217.070915622018
22.0,21.0,1.0,1.0,0.0,885.8358333333332,786.1105617176203
22.0,22.0,1.0,1.0,0.0,1824.6841666666667,1040.9248778752137
22.0,23.0,1.0,1.0,0.0,3261.7600000000007,2885.469618411331
22.0,25.0,10.0,8.0,0.0,1148.4541666666667,1093.2250181526585
22.0,27.0,4.0,1.0,0.0,356.37916666666666,348.45824818563113
22.0,34.0,6.0,1.0,0.0,3171.419166666668,1435.2351165024913
22.0,35.0,4.0,1.0,0.0,756.0975000000002,647.7004814496421
22.0,36.0,10.0,1.0,0.0,451.8933333333334,262.5311217516438
