storeId,departmentId,ma,ar,nDiff,shapiroStat,ShapiroValue,ljungStat,ljungValue
28,5,4,1,0,0.6970384913283342,8.350210087028501e-16,0.0001566458616091821,0.9900140776169316
28,6,4,1,0,0.7456914457616455,1.8979415537208972e-14,0.004070270022715467,0.9491305389810584
28,7,1,1,0,0.4516714980451525,6.681976841328202e-21,0.0013098960769776064,0.9711288769934757
28,8,1,3,1,0.986248601006913,0.1694031376067448,2.011296576720605,0.5700653715235235
28,9,1,3,1,0.9768385814321523,0.0163782488418013,0.07683182073010549,0.9944646867522221
28,10,4,2,0,0.9803471939691717,0.03770762276572905,0.10148446166637813,0.9505236546468874
28,11,1,1,0,0.9118549433978476,1.1597058149709904e-07,0.0003030109668053269,0.9861117571232084
28,12,5,3,0,0.9670654116129133,0.0016122276298432211,0.09038181660628812,0.9929661167128375
28,13,10,8,1,0.9863340801024881,0.17298598766055967,2.8369809743547885,0.9441674419950723
28,14,4,1,0,0.7239718566586852,4.482614555689256e-15,0.004004568303769818,0.9495422208754085
28,16,9,2,0,0.9789981376737248,0.026923468617563614,0.02730537612123378,0.9864400871945624
28,17,4,1,0,0.9426712350957255,1.3409360300739695e-05,0.018457817626954236,0.8919323124560824
28,18,3,1,0,0.8517232394393355,2.579072429752265e-09,0.007460905113814096,0.9311671027124027
28,19,1,1,1,0.9849631515771593,0.12332268766017057,1.1894650411730958,0.27543749037595444
28,20,4,1,0,0.8865156374638468,4.646997067435869e-09,0.5378848122023584,0.4633106531715083
28,21,5,1,0,0.9036799710326768,3.887070645666471e-08,0.1853882313012727,0.6667829955121827
28,22,4,1,0,0.8399169293042807,3.489410687677774e-11,0.2013866861448861,0.6536038734795055
28,23,1,1,0,0.8143476096254102,3.535570584016067e-12,0.0015662441071590697,0.9684313194953877
28,24,1,1,0,0.841331334691412,3.98826300624121e-11,0.00802063307479704,0.9286384715321822
28,25,1,1,0,0.9570075953579243,0.00019397674660124058,0.0065437085557716376,0.9355268940045018
28,26,4,1,0,0.8912140640192179,8.139113016251598e-09,0.001029622334966602,0.9744020894282424
28,27,7,1,0,0.9239619942819005,6.570604923979901e-07,5.4578885879505106e-05,0.99410548002123
28,29,4,1,0,0.8140321053607158,3.4418273134686767e-12,0.024114619317466505,0.8765936247306505
28,30,6,1,0,0.9457459173952257,2.3079810184956352e-05,6.332603444111382e-05,0.9936506886471537
28,31,2,1,0,0.8493521263803456,8.640832442740229e-11,0.0035481291868796876,0.9525011590670925
28,32,1,1,0,0.7385335232619039,1.1685530407754609e-14,0.0004942555675890879,0.9822630038263486
28,33,1,1,0,0.8569917644724204,1.85161662510375e-10,0.003596512866896045,0.952178784702513
28,34,2,1,0,0.9312439462461769,2.0137645505240293e-06,0.024114485884528983,0.8765939634165374
28,35,4,1,0,0.9892515730074806,0.33970175891722804,0.005827608165143393,0.9391495799439156
28,36,10,1,0,0.9046878039027996,4.434131796622242e-08,2.031458183488949e-06,0.9988627816521843
28,37,6,1,0,0.9830900008149094,0.07521540673373947,0.028183674758174054,0.8666777305198361
28,38,1,4,1,0.9841888761600559,0.10167983222339949,2.975408131804714,0.5619491898625356
28,40,6,6,0,0.9381243889605276,6.169232455120007e-06,2.4734738287339004,0.8714244744727775
28,41,1,1,0,0.6082449698313472,6.431326037949043e-18,0.00020695269004634327,0.9885221480152996
28,42,1,1,0,0.9896198252171967,0.36902313958236155,0.013321674688702843,0.9081125764184581
28,44,2,1,0,0.8042588111177347,1.5198538253043189e-12,0.0016325754824158083,0.967770131049325
28,46,1,1,0,0.6959080219724385,7.800219724313724e-16,0.004292153881736259,0.9477643364606472
28,49,4,1,0,0.9774411015135415,0.018318053502242197,0.02664378539091274,0.8703379433015717
28,52,10,9,1,0.9759747353217341,0.013283144297854233,2.790952160724507,0.9720094923697936
28,54,1,2,1,0.8880582148213039,2.2936942238630116e-08,1.119126640115705,0.5714585538594477
28,55,4,1,0,0.7447206991876517,1.776117215803835e-14,0.11905435577354948,0.7300623885130695
