storeId,departmentId,ma,ar,nDiff,shapiroStat,ShapiroValue,ljungStat,ljungValue
14,36,5,1,0,0.9408218145644264,2.2244537941945572e-05,0.03431051492742086,0.85304787316196
14,38,1,4,1,0.9704018810965184,0.006077307744534237,2.4589344744340575,0.652003996570178
14,40,2,2,0,0.9289876941817921,3.5083395191626344e-06,0.2342310380543008,0.8894824350827008
14,44,2,1,0,0.841928009311959,1.5432890432600769e-10,9.50138844036338e-06,0.9975405788101914
14,46,1,1,0,0.7285578488185136,2.924059739517714e-14,0.004538703949645724,0.9462872279580244
14,54,1,5,1,0.933917844817629,1.703242834927012e-05,0.2896503456146407,0.9978332152657653
14,55,4,1,0,0.774224857027155,6.384088179191196e-13,0.011194854071279377,0.9157364845418368
14,56,5,1,0,0.792825291225984,2.5409719410040297e-12,9.03523403369721e-05,0.992415914424495
14,58,1,1,0,0.9849419585493173,0.15814052233845224,0.0016246435754363794,0.9678484786798696
14,59,2,1,0,0.34431776814168424,1.0843725317597868e-21,0.00020814902195732265,0.9884890230928249
14,67,1,1,0,0.8845558599135286,1.1552472139569352e-08,0.0169296992346328,0.8964760933063807
14,71,4,1,0,0.890352901240111,2.2373267432648257e-08,0.35158014182493985,0.553220010216371
14,72,4,1,0,0.48304772651889394,1.6016320812239142e-19,0.0004869380749844768,0.9823947707727632
14,79,1,3,1,0.9400472168627594,2.1037096501448968e-05,0.9362019654005388,0.8166838055250059
14,80,1,1,1,0.9364040096894334,1.1761726723274658e-05,1.4759469292171434,0.22440974111638837
14,81,1,1,1,0.8570033846110636,7.169158573495737e-10,0.7774381008802524,0.3779258065375166
14,82,1,1,0,0.4878375628005813,1.9364600730195873e-19,0.001529980368435411,0.9687987309632407
14,83,9,3,1,0.9503198603275134,0.00011991121455922623,1.3025935554604977,0.7285173031283314
14,85,1,1,0,0.8367045695899583,9.603880156335483e-11,0.0005539015127118806,0.9812234306406316
14,87,2,1,0,0.9647437875291578,0.001766748639944142,0.018600626187542744,0.8915176325770443
14,90,1,3,1,0.8667637050681165,1.9012143729271487e-09,0.7260930340522465,0.8670501136536117
14,91,1,3,1,0.8183144277866174,2.193004411443644e-11,6.713985251247707,0.08159488686969336
14,92,4,3,1,0.894294050289334,3.8983167208824217e-08,0.8742421014075905,0.8316389082929951
14,93,4,3,1,0.8893817860120604,2.2002412051956312e-08,1.8816138138142193,0.5973378718070672
14,94,1,3,1,0.8649546498834797,1.5814586192218905e-09,2.7092806974112293,0.43865244035587736
14,95,1,1,1,0.8754702616370229,4.719543877327876e-09,1.059180900573594,0.303402076881023
14,97,1,3,1,0.8749085448223171,4.445363855901691e-09,2.0647705472979028,0.5590727335364953
14,98,4,6,1,0.9592812524547137,0.0006291461135838076,0.422193947153892,0.998660621847002
14,50,2,1,0,0.995288443942034,0.9466502255540429,0.0015955428680159394,0.9681375752322648
15,2,1,1,0,0.8043754125360716,6.257239887674809e-12,0.004769273042253443,0.9449419211966742
15,3,3,2,0,0.8622804823228777,1.0878262163228485e-09,0.0014463494447318436,0.9992770867054505
15,4,5,2,0,0.9875395599667288,0.28233824594365303,0.00039609708688470146,0.9998019710668758
15,5,4,1,0,0.681446329662329,1.7495398833766002e-15,0.0019554797903184387,0.9647283965198614
15,6,4,4,0,0.7283173112055343,2.8798499602420376e-14,0.38439299375445757,0.9837346376874279
15,7,2,5,0,0.6992385888289017,4.881258603046521e-15,1.6167604043146306,0.8992151191580704
15,10,2,1,0,0.8871176893202758,1.5431508555740855e-08,0.002686832940626282,0.9586604305720198
15,11,3,1,0,0.6883089006908227,2.585945254663819e-15,0.011843640663728469,0.9133385247089036
15,12,9,2,0,0.993100079817462,0.7747248265298935,0.030046782808413802,0.9850888967209981
15,13,1,1,1,0.9914755775059021,0.6152895326462541,2.370162367425213,0.12367418763158487
15,14,4,5,0,0.7456944877423305,8.880647023909619e-14,0.03724867868198125,0.9999859443175099
15,16,7,7,0,0.9140357959682806,4.2551950306088516e-07,0.16694922729607342,0.9999864590995259
15,17,2,1,0,0.8352510892278739,8.431434660699049e-11,0.002073838191114133,0.9636773599598755
15,18,3,4,0,0.8597554860788608,3.5248194767589953e-08,1.1040964943840887,0.8936217079712623
15,19,1,1,0,0.9754778675405418,0.017872138349556886,0.06948812135633245,0.7920835374362403
15,20,2,1,0,0.9850212905704004,0.16102857016964972,0.06032638334233377,0.8059808200918708
15,21,1,1,0,0.7641563205799716,3.1229541553292054e-13,0.002741785062640889,0.9582402063727944
15,22,1,1,0,0.7863857396051717,1.5604671444208504e-12,0.002164766241033581,0.9628901758500003
15,23,1,1,0,0.7232871461360635,2.098703116123225e-14,0.001075923244809145,0.9738330662819166
15,24,2,1,0,0.9215556270377996,1.1953791425550236e-06,0.001879854367315924,0.9654167254088655
15,25,2,1,0,0.9199956910696612,9.605407835106272e-07,0.0036208798534820247,0.9520172545061295
15,26,2,1,0,0.8691360513423922,2.189726926503875e-09,0.005529503851124001,0.9407234317650168
15,27,4,1,0,0.7684193745780886,4.2159655465777907e-13,4.795402540149588e-05,0.9944747857278814
15,28,6,1,0,0.9702406006878479,0.005613804420316564,4.392416456008309e-05,0.994712034206724
15,29,1,1,0,0.7294646601624292,3.0971843931172355e-14,0.0016600091515339061,0.967500613672272
15,30,9,2,0,0.9810928345810236,0.06494890775284307,0.003215800377875516,0.9983933917900205
15,31,2,1,0,0.8437217832053406,1.8206388631926318e-10,0.0031334904121579537,0.9553596609622291
15,32,1,1,0,0.6622154293102271,6.040490369455312e-16,0.0032249604759254924,0.9547134872529731
15,33,1,5,0,0.9310687661055252,4.7946940838772016e-06,1.0497126577718485,0.9584572740030675
15,34,4,1,0,0.95877997966111,0.0005399503395162216,0.04996839095262129,0.8231182849678684
15,35,2,1,0,0.9938717942242064,0.8464853246994838,0.005272916281809849,0.9421126101965833
15,36,10,1,0,0.9350795545199139,8.881701773767548e-06,0.004038296421625286,0.9493304630333611
15,41,7,1,0,0.8219699157203502,2.654434495137906e-11,0.000320356115911204,0.9857198298025169
15,42,4,1,0,0.9883201041993029,0.3334896410901049,0.01939083758888794,0.8892518185502171
15,44,3,1,0,0.7874201004102037,1.686427023245087e-12,0.010432404644322968,0.9186462314108366
15,46,1,1,0,0.6765072415967943,1.325620353621617e-15,0.013538774906271334,0.9073702140893024
15,54,2,1,0,0.8869288985552499,2.6055951848605005e-07,0.00010435654401808332,0.9918493479792606
15,55,4,5,0,0.7439586920622603,7.916779621847338e-14,0.030028662591162863,0.9999917769411453
15,56,5,1,0,0.8031466937664741,5.675561834384797e-12,0.0004485995601030597,0.9831019335567591
15,59,3,1,0,0.5190821304472548,6.91130116347672e-19,0.000725461579570631,0.9785120610251254
15,67,1,1,0,0.8505467788606387,3.454382751502109e-10,0.0030855301614370906,0.9557022500498893
15,71,1,1,0,0.9321337806179594,5.636812673865972e-06,0.039827653793024935,0.8418179330473758
15,79,1,1,0,0.9709023660819353,0.006479125144297049,0.08121080794264228,0.7756632181875747
15,81,8,1,0,0.9605553331282399,0.0007628753127291638,0.004060188195916459,0.9491934930949006
15,82,1,1,0,0.4666561904867198,8.44723923372067e-20,0.005165703401375905,0.9427031142436875
15,83,8,2,0,0.9808865394797415,0.06191048851776627,0.013388679014613226,0.9933280176667564
15,85,1,2,0,0.7327733032107349,3.8249042905264346e-14,0.0033845117908013977,0.9983091751622547
15,87,1,1,1,0.9818852447132063,0.08032257213572828,0.3578901701600565,0.5496803221694102
15,90,4,1,0,0.9067878656859935,1.649698489129335e-07,0.001872126791513294,0.9654878354414324
15,93,1,3,1,0.9929788525571746,0.7671989956980081,1.9533199918793829,0.5821516198250896
15,95,7,1,0,0.9467112806916498,5.9816476417978125e-05,0.0017741482292276123,0.9664025272322907
15,97,2,2,1,0.8198202686928857,2.4873986183540532e-11,0.0987639652797243,0.9518174824948368
16,1,8,9,0,0.9277703156431056,2.929107541922069e-06,0.8335127784498604,0.9997348995921554
16,2,3,1,0,0.7350216483044836,4.419392782861124e-14,0.016021304070245844,0.8992765552345157
16,3,2,1,0,0.8463264454882956,2.319623866628789e-10,0.012380527421378136,0.9114039740697124
16,4,4,1,0,0.9812214543883521,0.06691862308529171,0.00031645402196310514,0.9858070567548519
16,5,4,1,0,0.7045594684678497,6.690651094314074e-15,0.0013930447646997768,0.9702270563717981
16,7,1,5,0,0.6676145495994139,8.105333795929985e-16,0.35818448826570143,0.9964035149200142
16,8,6,1,0,0.8498393759774998,3.229682500476578e-10,0.0065550224976901085,0.9354713032894915
16,9,8,2,0,0.8345367722221988,7.911034933719094e-11,0.0011191367769509556,0.9994405881407176
16,10,6,1,0,0.9038963610624001,1.1441204688562477e-07,6.104780645420746e-05,0.993765944353729
16,11,6,1,0,0.9293143984702273,3.6834592316161034e-06,0.04177822263446257,0.8380431041867793
16,13,5,1,0,0.9772606917560078,0.026808223609351884,0.014486598765660583,0.904197748772292
16,14,4,1,0,0.8608789462356284,9.454647169750413e-10,5.0712825368182706e-05,0.9943180776494623
16,16,6,4,0,0.9046281590705819,1.2543692168915351e-07,0.011974390465238712,0.9999821481262693
16,17,1,1,1,0.8749482538866381,4.464187056371272e-09,0.38746203593332906,0.533636489236329
16,20,4,1,0,0.9430323036404721,3.205508289798076e-05,0.006019976213959765,0.93815538595408
16,21,1,1,0,0.7322331402274844,3.6948994550944054e-14,7.905174136968416e-05,0.9929060183603444
16,23,2,5,0,0.8684672655265173,2.0431925721018956e-09,0.3012439855161368,0.9976196247417716
16,24,2,1,0,0.8779137613562972,5.553317080884523e-09,0.0005014302328799122,0.9821347529720504
16,25,1,1,0,0.8168280692941026,1.7234072076904943e-11,0.0011470768492604204,0.9729819937991464
16,26,4,1,0,0.9513050303288259,0.00013423833070336957,0.000272309229148078,0.9868340703000746
16,27,1,1,0,0.7526750012250405,1.4176141216153586e-13,0.015530418535229113,0.9008235233306742
16,28,9,1,0,0.9283550343304326,3.1936362720431043e-06,0.0005721616304309549,0.9809165006785673
16,29,2,1,0,0.7433624515622023,7.611398520699935e-14,0.0015085521656749985,0.9690178861045734
16,30,6,1,0,0.9922529750761361,0.6892914081857839,0.007602685622906009,0.9305178008236686
16,31,4,1,0,0.8045178532314377,6.328587193054028e-12,0.0030572111634995965,0.9559057929923009
16,32,1,1,0,0.6421374751702666,2.083736269007968e-16,0.00983289431322408,0.9210104781497851
16,33,1,1,1,0.9308917542305235,5.03772075850355e-06,0.2369785447956201,0.6263969366982534
16,35,1,1,1,0.9929352053861064,0.7629146452772506,0.571915125501521,0.44949889859184966
16,36,4,1,0,0.9463267047642422,5.59869894956692e-05,0.06258382625696739,0.8024577430300347
16,40,10,1,0,0.9313659046883149,5.015433599883463e-06,0.14406203651875166,0.704275732376034
16,41,2,1,0,0.9422201039546982,2.8005704408861668e-05,0.002958111489199647,0.9566256222371001
16,42,7,2,0,0.9950807561023176,0.9352541894602259,0.18170660799511906,0.9131516567720339
16,44,2,1,0,0.9061957767351597,1.5297691078728782e-07,0.0010513369803206067,0.9741336625578385
16,46,3,1,0,0.8279210319870649,4.422585738329217e-11,0.011457275129557676,0.9147583082131236
